V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'u', 'D', 'Q'); T_star:[('A', 'D'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'u', 'D', 'Q'); T_star:[('A', 'X'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'B'), ('A', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'B'), ('A', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'B'), ('A', 'X')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'B'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'C'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'D'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'X'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'B'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'C'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'D'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('t', 'P', 'Q'); T_star:[('A', 'X'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'B'), ('A', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'B'), ('A', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'B'), ('A', 'X')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'B'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'C'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'D'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'X'), ('B', 'C')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'B'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'C'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'D'), ('B', 'D')]
V_star:['A', 'B']; S_minus:[('s', 'r'), ('r', 't'), ('C', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('B', 's'), ('A', 's')]; S_plus:('C', 'P', 'D', 'Q'); T_star:[('A', 'X'), ('B', 'D')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('C', 't')]; S_plus:('r', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('C', 't')]; S_plus:('r', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('C', 't')]; S_plus:('r', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('C', 't')]; S_plus:('s', 'u', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('C', 't')]; S_plus:('s', 'u', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('C', 't')]; S_plus:('s', 'u', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('C', 't')]; S_plus:('B', 'u', 'A', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('C', 't')]; S_plus:('B', 'u', 'A', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('C', 't')]; S_plus:('B', 'u', 'A', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('P', 'u'), ('C', 't')]; S_plus:('r', 'P', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('P', 'u'), ('C', 't')]; S_plus:('r', 'P', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('P', 'u'), ('C', 't')]; S_plus:('r', 'P', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('C', 't')]; S_plus:('s', 'u', 'P', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('C', 't')]; S_plus:('s', 'u', 'P', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('C', 't')]; S_plus:('s', 'u', 'P', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('C', 't')]; S_plus:('D', 'A', 'P', 'u', 'B'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('C', 't')]; S_plus:('D', 'A', 'P', 'u', 'B'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('C', 't')]; S_plus:('D', 'A', 'P', 'u', 'B'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('Q', 'u'), ('C', 't')]; S_plus:('r', 'Q', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('Q', 'u'), ('C', 't')]; S_plus:('r', 'Q', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('r', 't'), ('D', 't'), ('Q', 'u'), ('C', 't')]; S_plus:('r', 'Q', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('s', 'Q', 'u', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('s', 'Q', 'u', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('s', 'Q', 'u', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('D', 'A', 'u', 'B', 'Q'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('D', 'A', 'u', 'B', 'Q'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('D', 'A', 'u', 'B', 'Q'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('s', 'Q', 'P', 'D'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('s', 'Q', 'P', 'D'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('s', 'Q', 'P', 'D'); T_star:[('C', 'D')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('D', 'A', 'P', 'B', 'Q'); T_star:[('C', 'A')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('D', 'A', 'P', 'B', 'Q'); T_star:[('C', 'B')]
V_star:['C']; S_minus:[('A', 's'), ('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('C', 't')]; S_plus:('D', 'A', 'P', 'B', 'Q'); T_star:[('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'B'), ('A', 'C')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'C'), ('A', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'C'), ('A', 'X')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'B'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'C'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'D'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'X'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'B'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'C'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'D'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D'); T_star:[('A', 'X'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'B'), ('A', 'C')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'C'), ('A', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'C'), ('A', 'X')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'B'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'C'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'D'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'X'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'B'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'C'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'D'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'P', 'u', 'D'); T_star:[('A', 'X'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'B'), ('A', 'C')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'C'), ('A', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'C'), ('A', 'X')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'B'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'C'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'D'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'X'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'B'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'C'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'D'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('B', 'u', 'D', 'Q'); T_star:[('A', 'X'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'B'), ('A', 'C')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'C'), ('A', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'C'), ('A', 'X')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'B'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'C'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'D'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'X'), ('C', 'B')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'B'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'C'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'D'), ('C', 'D')]
V_star:['A', 'C']; S_minus:[('B', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('Q', 'u'), ('A', 's'), ('C', 't')]; S_plus:('P', 'D', 'B', 'Q'); T_star:[('A', 'X'), ('C', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'A'), ('B', 'C')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'C'), ('B', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'A'), ('C', 'A')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'C'), ('C', 'A')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'D'), ('C', 'A')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'A'), ('C', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'C'), ('C', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('B', 's'), ('C', 't')]; S_plus:('A', 'u', 'D'); T_star:[('B', 'D'), ('C', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'A'), ('B', 'C')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'C'), ('B', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'A'), ('C', 'A')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'C'), ('C', 'A')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'D'), ('C', 'A')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'A'), ('C', 'D')]
V_star:['B', 'C']; S_minus:[('A', 's'), ('s', 'r'), ('r', 't'), ('D', 't'), ('r', 'u'), ('P', 'u'), ('B', 's'), ('C', 't')]; S_plus:('P', 'A', 'u', 'D'); T_star:[('B', 'C'), ('C', 'D')]
